free_annotations._id	free_annotations.annotations.NER	free_annotations.span	letters._id
f.SB_J_559.819_819	PRICE	819/819	SB_J_559
f.SB_J_559.822_822	LOCATION	822/822	SB_J_559
f.SB_J_559.824_825	NAME	824/825	SB_J_559
f.SB_J_559.826_826	PRICE	826/826	SB_J_559
f.SB_J_559.833_835	NAME	833/835	SB_J_559
f.SB_J_559.836_836	PRICE	836/836	SB_J_559
f.SB_J_559.838_839	NAME	838/839	SB_J_559
f.SB_J_559.841_841	PRICE	841/841	SB_J_559
f.SB_J_559.845_845	PRICE	845/845	SB_J_559
f.SB_J_559.846_847	NAME	846/847	SB_J_559
f.SB_J_559.854_855	NAME	854/855	SB_J_559
f.SB_J_559.877_877	LOCATION	877/877	SB_J_559
f.SB_J_559.878_878	PRICE	878/878	SB_J_559
f.SB_J_559.895_895	LOCATION	895/895	SB_J_559
f.SB_J_559.897_899	DATE	897/899	SB_J_559
f.SB_J_559.901_901	LOCATION	901/901	SB_J_559
f.SB_J_545.1_2	NAME	1/2	SB_J_545
f.SB_J_545.4_5	NAME	4/5	SB_J_545
f.SB_J_545.8_8	LOCATION	8/8	SB_J_545
f.SB_J_545.9_13	DATE	9/13	SB_J_545
f.SB_J_545.19_20	NAME	19/20	SB_J_545
f.SB_J_545.27_28	NAME	27/28	SB_J_545
f.SB_J_545.43_44	NAME	43/44	SB_J_545
f.SB_J_545.101_102	TIME	101/102	SB_J_545
f.SB_J_545.104_107	LOCATION	104/107	SB_J_545
f.SB_J_545.112_112	LOCATION	112/112	SB_J_545
f.SB_J_545.149_150	TIME	149/150	SB_J_545
f.SB_J_545.162_163	NAME	162/163	SB_J_545
f.SB_J_545.165_165	LOCATION	165/165	SB_J_545
f.SB_J_545.167_169	NAME	167/169	SB_J_545
f.SB_J_545.172_175	TIME	172/175	SB_J_545
f.SB_J_545.180_181	NAME	180/181	SB_J_545
f.SB_J_545.199_199	LOCATION	199/199	SB_J_545
f.SB_J_545.268_269	TIME	268/269	SB_J_545
f.SB_J_545.275_276	TIME	275/276	SB_J_545
f.SB_J_545.284_285	NAME	284/285	SB_J_545
f.SB_J_545.352_354	NAME	352/354	SB_J_545
f.SB_J_545.356_356	NAME	356/356	SB_J_545
f.SB_J_545.442_443	NAME	442/443	SB_J_545
f.SB_J_545.481_482	NAME	481/482	SB_J_545
f.SB_J_545.495_495	LOCATION	495/495	SB_J_545
f.SB_J_545.515_515	LOCATION	515/515	SB_J_545
f.SB_J_545.526_527	NAME	526/527	SB_J_545
f.SB_J_545.566_567	NAME	566/567	SB_J_545
f.SB_J_545.574_575	NAME	574/575	SB_J_545
f.SB_J_545.578_578	LOCATION	578/578	SB_J_545
f.SB_J_545.580_580	DATE	580/580	SB_J_545
f.SB_J_545.582_583	NAME	582/583	SB_J_545
f.SB_J_545.585_585	LOCATION	585/585	SB_J_545
f.SB_J_545.586_588	DATE	586/588	SB_J_545
f.SB_J_545.591_591	NAME	591/591	SB_J_545
f.SB_J_545.594_594	LOCATION	594/594	SB_J_545
f.SB_J_545.597_601	DATE	597/601	SB_J_545
f.SB_J_207.35_40	DATE	35/40	SB_J_207
f.SB_J_323.1_2	NAME	1/2	SB_J_323
f.SB_J_323.4_5	NAME	4/5	SB_J_323
f.SB_J_323.8_14	DATE	8/14	SB_J_323
f.SB_J_323.16_16	LOCATION	16/16	SB_J_323
f.SB_J_323.18_19	NAME	18/19	SB_J_323
f.SB_J_323.42_44	NAME	42/44	SB_J_323
f.SB_J_323.51_51	LOCATION	51/51	SB_J_323
f.SB_J_323.54_54	GOD	54/54	SB_J_323
f.SB_J_323.60_61	NAME	60/61	SB_J_323
f.SB_J_323.65_70	DATE	65/70	SB_J_323
f.SB_J_323.90_91	NAME	90/91	SB_J_323
f.SB_J_323.93_93	LOCATION	93/93	SB_J_323
f.SB_J_323.116_117	NAME	116/117	SB_J_323
f.SB_J_323.134_134	NAME	134/134	SB_J_323
f.SB_J_323.145_145	NAME	145/145	SB_J_323
f.SB_J_323.157_158	NAME	157/158	SB_J_323
f.SB_J_323.267_269	NAME	267/269	SB_J_323
f.SB_J_323.296_297	NAME	296/297	SB_J_323
f.SB_J_323.321_322	NAME	321/322	SB_J_323
f.SB_J_323.393_393	LOCATION	393/393	SB_J_323
f.SB_J_323.432_432	LOCATION	432/432	SB_J_323
f.SB_J_323.480_481	DATE	480/481	SB_J_323
f.SB_J_323.490_490	LOCATION	490/490	SB_J_323
f.SB_J_323.500_500	LOCATION	500/500	SB_J_323
f.SB_J_323.531_531	GOD	531/531	SB_J_323
f.SB_J_323.547_548	NAME	547/548	SB_J_323
f.SB_J_18.1_3	NAME	1/3	SB_J_18
f.SB_J_18.5_7	NAME	5/7	SB_J_18
f.SB_J_18.10_10	LOCATION	10/10	SB_J_18
f.SB_J_18.11_16	DATE	11/16	SB_J_18
f.SB_J_18.22_23	NAME	22/23	SB_J_18
f.SB_J_18.73_73	GOD	73/73	SB_J_18
f.SB_J_18.83_83	GOD	83/83	SB_J_18
f.SB_J_18.92_92	LOCATION	92/92	SB_J_18
f.SB_J_18.94_94	GOD	94/94	SB_J_18
f.SB_J_18.105_105	GOD	105/105	SB_J_18
f.SB_J_18.115_115	LOCATION	115/115	SB_J_18
f.SB_J_18.147_147	GOD	147/147	SB_J_18
f.SB_J_18.154_155	TIME	154/155	SB_J_18
f.SB_J_18.164_164	GOD	164/164	SB_J_18
f.SB_J_18.244_244	NATION	244/244	SB_J_18
f.SB_J_18.283_284	NAME	283/284	SB_J_18
f.SB_J_18.351_351	LOCATION	351/351	SB_J_18
f.SB_J_18.416_416	LOCATION	416/416	SB_J_18
f.SB_J_18.417_419	TIME	417/419	SB_J_18
f.SB_J_18.421_423	TIME	421/423	SB_J_18
f.SB_J_18.427_427	GOD	427/427	SB_J_18
f.SB_J_18.437_437	GOD	437/437	SB_J_18
f.SB_J_18.451_451	LOCATION	451/451	SB_J_18
f.SB_J_18.466_466	GOD	466/466	SB_J_18
f.SB_J_18.524_525	NAME	524/525	SB_J_18
f.SB_J_18.529_529	GOD	529/529	SB_J_18
f.SB_J_18.535_535	LOCATION	535/535	SB_J_18
f.SB_J_18.546_546	LOCATION	546/546	SB_J_18
f.SB_J_18.554_555	NAME	554/555	SB_J_18
f.SB_J_18.561_562	LOCATION	561/562	SB_J_18
f.SB_J_102.88_88	NATION	88/88	SB_J_102
f.SB_J_102.108_110	NAME	108/110	SB_J_102
f.SB_J_102.435_435	DATE	435/435	SB_J_102
f.SB_J_243.1_2	NAME	1/2	SB_J_243
f.SB_J_243.4_5	NAME	4/5	SB_J_243
f.SB_J_243.14_15	NAME	14/15	SB_J_243
f.SB_J_243.17_17	LOCATION	17/17	SB_J_243
f.SB_J_243.19_20	NAME	19/20	SB_J_243
f.SB_J_243.37_41	DATE	37/41	SB_J_243
f.SB_J_243.78_79	NAME	78/79	SB_J_243
f.SB_J_243.107_107	GOD	107/107	SB_J_243
f.SB_J_243.113_114	NAME	113/114	SB_J_243
f.SB_J_243.121_122	NAME	121/122	SB_J_243
f.SB_J_243.143_143	GOD	143/143	SB_J_243
f.SB_J_243.172_173	NAME	172/173	SB_J_243
f.SB_J_243.200_203	GOD	200/203	SB_J_243
f.SB_J_243.210_211	NAME	210/211	SB_J_243
f.SB_J_33.1_2	NAME	1/2	SB_J_33
f.SB_J_33.4_5	NAME	4/5	SB_J_33
f.SB_J_33.9_9	LOCATION	9/9	SB_J_33
f.SB_J_33.10_15	DATE	10/15	SB_J_33
f.SB_J_33.17_18	NAME	17/18	SB_J_33
f.SB_J_33.28_29	NAME	28/29	SB_J_33
f.SB_J_33.31_33	NAME	31/33	SB_J_33
f.SB_J_33.46_46	LOCATION	46/46	SB_J_33
f.SB_J_33.48_53	DATE	48/53	SB_J_33
f.SB_J_33.60_62	PRICE	60/62	SB_J_33
f.SB_J_33.65_65	LOCATION	65/65	SB_J_33
f.SB_J_33.72_73	PRICE	72/73	SB_J_33
f.SB_J_33.79_80	NAME	79/80	SB_J_33
f.SB_J_33.82_86	DATE	82/86	SB_J_33
f.SB_J_33.90_91	PRICE	90/91	SB_J_33
f.SB_J_33.127_128	NAME	127/128	SB_J_33
f.SB_J_33.140_141	TIME	140/141	SB_J_33
f.SB_J_33.147_148	NAME	147/148	SB_J_33
f.SB_J_33.151_152	PRICE	151/152	SB_J_33
f.SB_J_33.157_157	LOCATION	157/157	SB_J_33
f.SB_J_33.159_161	PRICE	159/161	SB_J_33
f.SB_J_33.159_163	PRICE	159/163	SB_J_33
f.SB_J_33.174_174	PRICE	174/174	SB_J_33
f.SB_J_33.176_177	NAME	176/177	SB_J_33
f.SB_J_33.185_186	NAME	185/186	SB_J_33
f.SB_J_33.202_202	LOCATION	202/202	SB_J_33
f.SB_J_33.241_242	NAME	241/242	SB_J_33
f.SB_J_33.267_268	NAME	267/268	SB_J_33
f.SB_J_33.274_274	LOCATION	274/274	SB_J_33
f.SB_J_33.280_280	LOCATION	280/280	SB_J_33
f.SB_J_33.283_283	DATE	283/283	SB_J_33
f.SB_J_33.285_288	DATE	285/288	SB_J_33
f.SB_J_303.1_2	NAME	1/2	SB_J_303
f.SB_J_303.4_6	NAME	4/6	SB_J_303
f.SB_J_303.9_11	NAME	9/11	SB_J_303
f.SB_J_303.13_14	DATE	13/14	SB_J_303
f.SB_J_303.38_39	NAME	38/39	SB_J_303
f.SB_J_303.41_41	LOCATION	41/41	SB_J_303
f.SB_J_303.55_55	PRICE	55/55	SB_J_303
f.SB_J_303.67_67	LOCATION	67/67	SB_J_303
f.SB_J_303.82_82	PRICE	82/82	SB_J_303
f.SB_J_303.86_87	NAME	86/87	SB_J_303
f.SB_J_303.108_109	NAME	108/109	SB_J_303
f.SB_J_303.132_132	TIME	132/132	SB_J_303
f.SB_J_303.139_139	LOCATION	139/139	SB_J_303
f.SB_J_303.161_162	GOD	161/162	SB_J_303
f.SB_J_303.174_174	LOCATION	174/174	SB_J_303
f.SB_J_303.175_181	DATE	175/181	SB_J_303
f.SB_J_303.188_189	NAME	188/189	SB_J_303
f.SB_J_205.1_2	NAME	1/2	SB_J_205
f.SB_J_205.4_5	NAME	4/5	SB_J_205
f.SB_J_205.8_10	NAME	8/10	SB_J_205
f.SB_J_205.12_12	LOCATION	12/12	SB_J_205
f.SB_J_205.14_15	NAME	14/15	SB_J_205
f.SB_J_205.18_23	DATE	18/23	SB_J_205
f.SB_J_205.25_25	LOCATION	25/25	SB_J_205
f.SB_J_205.57_62	DATE	57/62	SB_J_205
f.SB_J_205.64_66	NAME	64/66	SB_J_205
f.SB_J_205.79_79	LOCATION	79/79	SB_J_205
f.SB_J_205.111_112	NAME	111/112	SB_J_205
f.SB_J_205.122_122	NATION	122/122	SB_J_205
f.SB_J_205.124_124	LOCATION	124/124	SB_J_205
f.SB_J_205.203_203	GOD	203/203	SB_J_205
f.SB_J_205.235_235	LOCATION	235/235	SB_J_205
f.SB_J_205.308_308	NAME	308/308	SB_J_205
f.SB_J_205.368_368	LOCATION	368/368	SB_J_205
f.SB_J_205.403_403	LOCATION	403/403	SB_J_205
f.SB_J_205.412_412	NATION	412/412	SB_J_205
f.SB_J_205.426_427	NAME	426/427	SB_J_205
f.SB_J_205.430_432	NAME	430/432	SB_J_205
f.SB_J_205.436_436	LOCATION	436/436	SB_J_205
f.SB_J_205.447_448	PRICE	447/448	SB_J_205
f.SB_J_205.453_453	LOCATION	453/453	SB_J_205
f.SB_J_205.475_476	NAME	475/476	SB_J_205
f.SB_J_205.489_489	DATE	489/489	SB_J_205
f.SB_J_205.529_530	NAME	529/530	SB_J_205
f.SB_J_205.558_560	NAME	558/560	SB_J_205
f.SB_J_205.577_578	NAME	577/578	SB_J_205
f.SB_J_205.589_592	TIME	589/592	SB_J_205
f.SB_J_205.678_680	NAME	678/680	SB_J_205
f.SB_J_205.724_725	NAME	724/725	SB_J_205
f.SB_J_205.736_737	NAME	736/737	SB_J_205
f.SB_J_205.739_740	NAME	739/740	SB_J_205
f.SB_J_205.742_743	TIME	742/743	SB_J_205
f.SB_J_205.766_767	NAME	766/767	SB_J_205
f.SB_J_205.785_785	TIME	785/785	SB_J_205
f.SB_J_205.809_810	NAME	809/810	SB_J_205
f.SB_J_205.838_839	NAME	838/839	SB_J_205
f.SB_J_205.869_870	NAME	869/870	SB_J_205
f.SB_J_205.882_883	NAME	882/883	SB_J_205
f.SB_J_205.920_921	NAME	920/921	SB_J_205
f.SB_J_205.946_947	NAME	946/947	SB_J_205
f.SB_J_205.995_995	NAME	995/995	SB_J_205
f.SB_J_205.1028_1029	NAME	1028/1029	SB_J_205
f.SB_J_205.1070_1070	LOCATION	1070/1070	SB_J_205
f.SB_J_205.1072_1074	NAME	1072/1074	SB_J_205
f.SB_J_205.1078_1079	NAME	1078/1079	SB_J_205
f.SB_J_205.1095_1097	NAME	1095/1097	SB_J_205
f.SB_J_205.1100_1100	NATION	1100/1100	SB_J_205
f.SB_J_205.1106_1106	LOCATION	1106/1106	SB_J_205
f.SB_J_205.1109_1109	NAME	1109/1109	SB_J_205
f.SB_J_205.1114_1115	NAME	1114/1115	SB_J_205
f.SB_J_205.1117_1118	TIME	1117/1118	SB_J_205
f.SB_J_205.1148_1148	NATION	1148/1148	SB_J_205
f.SB_J_205.1175_1177	GOD	1175/1177	SB_J_205
f.SB_J_205.1189_1190	NAME	1189/1190	SB_J_205
f.SB_J_205.1195_1196	NAME	1195/1196	SB_J_205
f.SB_J_205.1199_1200	PRICE	1199/1200	SB_J_205
f.SB_J_205.1206_1206	DATE	1206/1206	SB_J_205
f.SB_J_205.1208_1209	PRICE	1208/1209	SB_J_205
f.SB_J_205.1212_1213	NAME	1212/1213	SB_J_205
f.SB_J_205.1225_1226	PRICE	1225/1226	SB_J_205
f.SB_J_205.1234_1234	PRICE	1234/1234	SB_J_205
f.SB_J_205.1240_1241	NAME	1240/1241	SB_J_205
f.SB_J_425.1_2	NAME	1/2	SB_J_425
f.SB_J_425.4_5	NAME	4/5	SB_J_425
f.SB_J_425.8_13	DATE	8/13	SB_J_425
f.SB_J_425.15_15	LOCATION	15/15	SB_J_425
f.SB_J_425.18_18	LOCATION	18/18	SB_J_425
f.SB_J_425.50_51	NAME	50/51	SB_J_425
f.SB_J_425.66_67	NAME	66/67	SB_J_425
f.SB_J_425.85_86	TIME	85/86	SB_J_425
f.SB_J_425.109_110	NAME	109/110	SB_J_425
f.SB_J_425.111_112	NAME	111/112	SB_J_425
f.SB_J_425.116_118	TIME	116/118	SB_J_425
f.SB_J_425.120_121	LOCATION	120/121	SB_J_425
f.SB_J_425.125_125	TIME	125/125	SB_J_425
f.SB_J_425.131_131	GOD	131/131	SB_J_425
f.SB_J_425.134_135	PRICE	134/135	SB_J_425
f.SB_J_425.142_142	PRICE	142/142	SB_J_425
f.SB_J_425.147_148	NAME	147/148	SB_J_425
f.SB_J_425.151_152	NAME	151/152	SB_J_425
f.SB_J_425.155_158	PRICE	155/158	SB_J_425
f.SB_J_425.162_166	DATE	162/166	SB_J_425
f.SB_J_425.172_178	TIME	172/178	SB_J_425
f.SB_J_425.197_198	NAME	197/198	SB_J_425
f.SB_J_425.208_209	PRICE	208/209	SB_J_425
f.SB_J_425.221_221	PRICE	221/221	SB_J_425
f.SB_J_425.223_224	NAME	223/224	SB_J_425
f.SB_J_425.230_230	LOCATION	230/230	SB_J_425
f.SB_J_425.236_237	NAME	236/237	SB_J_425
f.SB_J_425.244_246	NAME	244/246	SB_J_425
f.SB_J_425.258_259	PRICE	258/259	SB_J_425
f.SB_J_425.261_261	PRICE	261/261	SB_J_425
f.SB_J_425.280_280	PRICE	280/280	SB_J_425
f.SB_J_425.283_285	NAME	283/285	SB_J_425
f.SB_J_425.287_287	PRICE	287/287	SB_J_425
f.SB_J_425.321_322	NAME	321/322	SB_J_425
f.SB_J_425.343_343	PRICE	343/343	SB_J_425
f.SB_J_425.352_353	NAME	352/353	SB_J_425
f.SB_J_425.354_354	PRICE	354/354	SB_J_425
f.SB_J_425.368_369	NAME	368/369	SB_J_425
f.SB_J_425.381_381	PRICE	381/381	SB_J_425
f.SB_J_425.387_387	PRICE	387/387	SB_J_425
f.SB_J_425.391_391	NAME	391/391	SB_J_425
f.SB_J_425.393_393	PRICE	393/393	SB_J_425
f.SB_J_425.399_401	NAME	399/401	SB_J_425
f.SB_J_425.416_416	PRICE	416/416	SB_J_425
f.SB_J_425.434_434	PRICE	434/434	SB_J_425
f.SB_J_425.436_437	NAME	436/437	SB_J_425
f.SB_J_425.441_442	NAME	441/442	SB_J_425
f.SB_J_425.445_445	PRICE	445/445	SB_J_425
f.SB_J_425.450_451	MARKET	450/451	SB_J_425
f.SB_J_425.453_454	NAME	453/454	SB_J_425
f.SB_J_425.456_459	PRICE	456/459	SB_J_425
f.SB_J_425.496_496	PRICE	496/496	SB_J_425
f.SB_J_425.501_502	NAME	501/502	SB_J_425
f.SB_J_425.521_522	PRICE	521/522	SB_J_425
f.SB_J_425.524_526	TIME	524/526	SB_J_425
f.SB_J_425.544_544	PRICE	544/544	SB_J_425
f.SB_J_425.564_564	PRICE	564/564	SB_J_425
f.SB_J_242.1_2	NAME	1/2	SB_J_242
f.SB_J_242.4_5	NAME	4/5	SB_J_242
f.SB_J_242.13_14	NAME	13/14	SB_J_242
f.SB_J_242.16_16	LOCATION	16/16	SB_J_242
f.SB_J_242.20_25	DATE	20/25	SB_J_242
f.SB_J_242.27_27	LOCATION	27/27	SB_J_242
f.SB_J_242.29_30	NAME	29/30	SB_J_242
f.SB_J_242.50_56	DATE	50/56	SB_J_242
f.SB_J_242.61_62	DATE	61/62	SB_J_242
f.SB_J_242.76_76	LOCATION	76/76	SB_J_242
f.SB_J_242.86_89	PRICE	86/89	SB_J_242
f.SB_J_242.91_92	NAME	91/92	SB_J_242
f.SB_J_242.99_101	NAME	99/101	SB_J_242
f.SB_J_242.114_115	NAME	114/115	SB_J_242
f.SB_J_242.211_211	NATION	211/211	SB_J_242
f.SB_J_242.231_231	NATION	231/231	SB_J_242
f.SB_J_242.243_243	NATION	243/243	SB_J_242
f.SB_J_242.267_268	NAME	267/268	SB_J_242
f.SB_J_242.297_300	GOD	297/300	SB_J_242
f.SB_J_242.306_307	NAME	306/307	SB_J_242
f.SB_J_337.1_2	NAME	1/2	SB_J_337
f.SB_J_337.4_6	NAME	4/6	SB_J_337
f.SB_J_337.9_11	NAME	9/11	SB_J_337
f.SB_J_337.13_13	LOCATION	13/13	SB_J_337
f.SB_J_337.15_20	DATE	15/20	SB_J_337
f.SB_J_337.22_22	LOCATION	22/22	SB_J_337
f.SB_J_337.50_50	LOCATION	50/50	SB_J_337
f.SB_J_337.58_58	LOCATION	58/58	SB_J_337
f.SB_J_337.62_62	LOCATION	62/62	SB_J_337
f.SB_J_337.177_177	LOCATION	177/177	SB_J_337
f.SB_J_337.266_266	LOCATION	266/266	SB_J_337
f.SB_J_337.272_272	PRICE	272/272	SB_J_337
f.SB_J_337.311_311	NATION	311/311	SB_J_337
f.SB_J_337.316_316	LOCATION	316/316	SB_J_337
f.SB_J_337.318_318	PRICE	318/318	SB_J_337
f.SB_J_337.366_368	LOCATION	366/368	SB_J_337
f.SB_J_337.374_374	LOCATION	374/374	SB_J_337
f.SB_J_337.386_387	GOD	386/387	SB_J_337
f.SB_J_337.407_407	LOCATION	407/407	SB_J_337
f.SB_J_337.414_414	NATION	414/414	SB_J_337
f.SB_J_337.416_416	NATION	416/416	SB_J_337
f.SB_J_337.423_424	GOD	423/424	SB_J_337
f.SB_J_337.440_440	GOD	440/440	SB_J_337
f.SB_J_337.458_459	NAME	458/459	SB_J_337
f.SB_J_337.466_468	NAME	466/468	SB_J_337
f.SB_J_106.7_8	NAME	7/8	SB_J_106
f.SB_J_106.191_192	TIME	191/192	SB_J_106
f.SB_J_106.400_401	DATE	400/401	SB_J_106
f.SB_J_206.1_2	NAME	1/2	SB_J_206
f.SB_J_206.4_5	NAME	4/5	SB_J_206
f.SB_J_206.13_14	NAME	13/14	SB_J_206
f.SB_J_206.16_16	LOCATION	16/16	SB_J_206
f.SB_J_206.20_26	DATE	20/26	SB_J_206
f.SB_J_206.28_28	LOCATION	28/28	SB_J_206
f.SB_J_206.44_44	LOCATION	44/44	SB_J_206
f.SB_J_206.56_56	LOCATION	56/56	SB_J_206
f.SB_J_206.91_93	NAME	91/93	SB_J_206
f.SB_J_206.100_103	TIME	100/103	SB_J_206
f.SB_J_206.132_132	LOCATION	132/132	SB_J_206
f.SB_J_206.167_168	NAME	167/168	SB_J_206
f.SB_J_206.176_176	LOCATION	176/176	SB_J_206
f.SB_J_206.192_192	LOCATION	192/192	SB_J_206
f.SB_J_206.207_207	LOCATION	207/207	SB_J_206
f.SB_J_206.211_212	NAME	211/212	SB_J_206
f.SB_J_206.227_228	PRICE	227/228	SB_J_206
f.SB_J_206.246_247	MARKET	246/247	SB_J_206
f.SB_J_206.268_268	LOCATION	268/268	SB_J_206
f.SB_J_206.285_285	LOCATION	285/285	SB_J_206
f.SB_J_206.303_303	LOCATION	303/303	SB_J_206
f.SB_J_206.320_320	PRICE	320/320	SB_J_206
f.SB_J_206.359_359	LOCATION	359/359	SB_J_206
f.SB_J_206.457_458	NAME	457/458	SB_J_206
f.SB_J_206.480_480	LOCATION	480/480	SB_J_206
f.SB_J_206.519_520	GOD	519/520	SB_J_206
f.SB_J_206.535_535	LOCATION	535/535	SB_J_206
f.SB_J_206.543_544	NAME	543/544	SB_J_206
f.SB_J_206.554_555	NAME	554/555	SB_J_206
f.SB_J_206.561_562	NATION	561/562	SB_J_206
f.SB_J_498.1_2	NAME	1/2	SB_J_498
f.SB_J_498.4_5	NAME	4/5	SB_J_498
f.SB_J_498.9_9	LOCATION	9/9	SB_J_498
f.SB_J_498.10_14	DATE	10/14	SB_J_498
f.SB_J_498.43_44	NAME	43/44	SB_J_498
f.SB_J_498.64_64	GOD	64/64	SB_J_498
f.SB_J_498.68_68	LOCATION	68/68	SB_J_498
f.SB_J_498.109_109	LOCATION	109/109	SB_J_498
f.SB_J_498.118_120	PRICE	118/120	SB_J_498
f.SB_J_498.124_125	PRICE	124/125	SB_J_498
f.SB_J_498.131_131	LOCATION	131/131	SB_J_498
f.SB_J_498.148_150	NAME	148/150	SB_J_498
f.SB_J_498.161_162	PRICE	161/162	SB_J_498
f.SB_J_498.181_183	PRICE	181/183	SB_J_498
f.SB_J_498.191_191	LOCATION	191/191	SB_J_498
f.SB_J_498.203_205	PRICE	203/205	SB_J_498
f.SB_J_498.207_209	NAME	207/209	SB_J_498
f.SB_J_498.212_214	PRICE	212/214	SB_J_498
f.SB_J_498.216_217	PRICE	216/217	SB_J_498
f.SB_J_498.227_228	PRICE	227/228	SB_J_498
f.SB_J_498.234_236	PRICE	234/236	SB_J_498
f.SB_J_498.253_254	PRICE	253/254	SB_J_498
f.SB_J_498.305_307	NAME	305/307	SB_J_498
f.SB_J_498.497_497	GOD	497/497	SB_J_498
f.SB_J_498.499_500	NAME	499/500	SB_J_498
f.SB_J_498.63_63	TIME	63/63	SB_J_498
f.SB_J_498.521_522	NAME	521/522	SB_J_498
f.SB_J_498.530_530	NAME	530/530	SB_J_498
f.SB_J_498.541_542	NAME	541/542	SB_J_498
f.SB_J_498.547_547	LOCATION	547/547	SB_J_498
f.SB_J_165.1_2	NAME	1/2	SB_J_165
f.SB_J_165.4_5	NAME	4/5	SB_J_165
f.SB_J_165.8_9	NAME	8/9	SB_J_165
f.SB_J_165.11_11	LOCATION	11/11	SB_J_165
f.SB_J_165.14_19	DATE	14/19	SB_J_165
f.SB_J_165.21_21	LOCATION	21/21	SB_J_165
f.SB_J_165.42_43	NAME	42/43	SB_J_165
f.SB_J_165.45_48	PRICE	45/48	SB_J_165
f.SB_J_165.67_68	NAME	67/68	SB_J_165
f.SB_J_165.104_106	NAME	104/106	SB_J_165
f.SB_J_165.125_127	NAME	125/127	SB_J_165
f.SB_J_165.136_137	NAME	136/137	SB_J_165
f.SB_J_165.139_139	PRICE	139/139	SB_J_165
f.SB_J_165.181_182	NAME	181/182	SB_J_165
f.SB_J_165.184_185	NAME	184/185	SB_J_165
f.SB_J_165.186_188	NAME	186/188	SB_J_165
f.SB_J_165.210_212	MARKET	210/212	SB_J_165
f.SB_J_165.79_81	MARKET	79/81	SB_J_165
f.SB_J_158.1_2	NAME	1/2	SB_J_158
f.SB_J_158.4_5	NAME	4/5	SB_J_158
f.SB_J_158.8_14	DATE	8/14	SB_J_158
f.SB_J_158.16_16	LOCATION	16/16	SB_J_158
f.SB_J_158.18_19	TIME	18/19	SB_J_158
f.SB_J_158.29_33	DATE	29/33	SB_J_158
f.SB_J_158.60_60	TIME	60/60	SB_J_158
f.SB_J_158.77_82	DATE	77/82	SB_J_158
f.SB_J_158.94_94	LOCATION	94/94	SB_J_158
f.SB_J_158.95_99	DATE	95/99	SB_J_158
f.SB_J_158.109_110	NATION	109/110	SB_J_158
f.SB_J_158.112_114	PRICE	112/114	SB_J_158
f.SB_J_158.130_133	PRICE	130/133	SB_J_158
f.SB_J_158.166_167	NAME	166/167	SB_J_158
f.SB_J_158.169_170	NATION	169/170	SB_J_158
f.SB_J_158.174_175	PRICE	174/175	SB_J_158
f.SB_J_158.177_178	PRICE	177/178	SB_J_158
f.SB_J_158.185_188	PRICE	185/188	SB_J_158
f.SB_J_158.237_237	GOD	237/237	SB_J_158
f.SB_J_158.260_261	NAME	260/261	SB_J_158
f.SB_J_158.284_284	LOCATION	284/284	SB_J_158
f.SB_J_158.293_294	NAME	293/294	SB_J_158
f.SB_J_158.313_313	LOCATION	313/313	SB_J_158
f.SB_J_158.317_318	NAME	317/318	SB_J_158
f.SB_J_158.321_321	LOCATION	321/321	SB_J_158
f.SB_J_158.326_327	TIME	326/327	SB_J_158
f.SB_J_158.354_356	NAME	354/356	SB_J_158
f.SB_J_158.364_364	LOCATION	364/364	SB_J_158
f.SB_J_158.400_401	NAME	400/401	SB_J_158
f.SB_J_158.412_412	LOCATION	412/412	SB_J_158
f.SB_J_158.426_426	DATE	426/426	SB_J_158
f.SB_J_158.434_435	NAME	434/435	SB_J_158
f.SB_J_158.452_453	NAME	452/453	SB_J_158
f.SB_J_158.459_459	LOCATION	459/459	SB_J_158
f.SB_J_158.464_464	LOCATION	464/464	SB_J_158
f.SB_J_158.466_467	NAME	466/467	SB_J_158
f.SB_J_158.470_470	LOCATION	470/470	SB_J_158
f.SB_J_158.471_473	DATE	471/473	SB_J_158
f.SB_J_158.478_478	LOCATION	478/478	SB_J_158
f.SB_J_466.1_2	NAME	1/2	SB_J_466
f.SB_J_466.4_5	NAME	4/5	SB_J_466
f.SB_J_466.8_9	NAME	8/9	SB_J_466
f.SB_J_466.15_15	LOCATION	15/15	SB_J_466
f.SB_J_466.17_18	NAME	17/18	SB_J_466
f.SB_J_466.45_45	LOCATION	45/45	SB_J_466
f.SB_J_466.49_52	LOCATION	49/52	SB_J_466
f.SB_J_466.52_52	LOCATION	52/52	SB_J_466
f.SB_J_466.56_59	NAME	56/59	SB_J_466
f.SB_J_466.98_98	LOCATION	98/98	SB_J_466
f.SB_J_466.100_101	DATE	100/101	SB_J_466
f.SB_J_466.112_115	TIME	112/115	SB_J_466
f.SB_J_466.181_182	NAME	181/182	SB_J_466
f.SB_J_466.211_214	DATE	211/214	SB_J_466
f.SB_J_522.1_2	NAME	1/2	SB_J_522
f.SB_J_522.4_5	NAME	4/5	SB_J_522
f.SB_J_522.8_13	DATE	8/13	SB_J_522
f.SB_J_522.15_15	LOCATION	15/15	SB_J_522
f.SB_J_522.23_26	DATE	23/26	SB_J_522
f.SB_J_522.29_33	DATE	29/33	SB_J_522
f.SB_J_522.47_47	GOD	47/47	SB_J_522
f.SB_J_522.61_63	NAME	61/63	SB_J_522
